utc,endpoint,head,occupancyCall
2026-08-22T14:17:41.166Z,CoinbasePub,45819986,127
2026-08-22T14:18:41.207Z,QuickNodeEP1,45820016,127
2026-08-22T14:18:41.207Z,CoinbasePub,45820016,127
2026-08-22T14:19:41.251Z,QuickNodeEP1,45820046,127
2026-08-22T14:19:41.251Z,CoinbasePub,45820046,127
2026-08-22T14:20:41.770Z,QuickNodeEP1,45820076,127
2026-08-22T14:20:41.770Z,CoinbasePub,45820076,127
2026-08-22T14:21:41.473Z,QuickNodeEP1,45820106,127
2026-08-22T14:21:41.473Z,CoinbasePub,45820106,127
2026-08-22T14:22:41.201Z,QuickNodeEP1,45820136,127
2026-08-22T14:22:41.201Z,CoinbasePub,45820136,127
2026-08-22T14:23:41.230Z,QuickNodeEP1,45820166,127
2026-08-22T14:23:41.230Z,CoinbasePub,45820166,127
2026-08-22T14:24:41.283Z,QuickNodeEP1,45820196,127
2026-08-22T14:24:41.283Z,CoinbasePub,45820196,127
2026-08-22T14:25:41.829Z,QuickNodeEP1,45820226,127
2026-08-22T14:25:41.829Z,CoinbasePub,45820226,127
2026-08-22T14:26:41.787Z,QuickNodeEP1,45820256,127
2026-08-22T14:26:41.787Z,CoinbasePub,45820256,127
2026-08-22T14:27:41.771Z,QuickNodeEP1,45820286,127
2026-08-22T14:27:41.771Z,CoinbasePub,45820286,127
2026-08-22T14:28:41.263Z,QuickNodeEP1,45820316,127
2026-08-22T14:28:41.263Z,CoinbasePub,45820316,127
2026-08-22T14:29:41.355Z,QuickNodeEP1,45820346,127
2026-08-22T14:29:41.355Z,CoinbasePub,45820346,127
2026-08-22T14:30:41.929Z,QuickNodeEP1,45820376,127
2026-08-22T14:30:41.929Z,CoinbasePub,45820376,127
2026-08-22T14:31:41.838Z,QuickNodeEP1,45820406,127
2026-08-22T14:31:41.838Z,CoinbasePub,45820406,127
2026-08-22T14:32:41.400Z,QuickNodeEP1,45820436,127
2026-08-22T14:32:41.400Z,CoinbasePub,45820436,127
2026-08-22T14:33:41.367Z,QuickNodeEP1,45820466,127
2026-08-22T14:33:41.367Z,CoinbasePub,45820466,127
2026-08-22T14:34:41.952Z,QuickNodeEP1,45820496,127
2026-08-22T14:34:41.952Z,CoinbasePub,45820496,127
2026-08-22T14:35:41.904Z,QuickNodeEP1,45820526,127
2026-08-22T14:35:41.904Z,CoinbasePub,45820526,127
2026-08-22T14:36:41.425Z,QuickNodeEP1,45820556,127
2026-08-22T14:36:41.425Z,CoinbasePub,45820556,127
2026-08-22T14:37:41.361Z,QuickNodeEP1,45820586,127
2026-08-22T14:37:41.361Z,CoinbasePub,45820586,127
2026-08-22T14:38:41.366Z,QuickNodeEP1,45820616,127
2026-08-22T14:38:41.366Z,CoinbasePub,45820616,127
2026-08-22T14:39:41.437Z,QuickNodeEP1,45820646,127
2026-08-22T14:39:41.437Z,CoinbasePub,45820646,HTTP 503
2026-08-22T14:40:41.410Z,QuickNodeEP1,45820676,127
2026-08-22T14:40:41.410Z,CoinbasePub,45820676,HTTP 503
2026-08-22T14:41:41.511Z,QuickNodeEP1,45820701,127
2026-08-22T14:41:41.511Z,CoinbasePub,45820701,HTTP 503
2026-08-22T14:42:41.462Z,QuickNodeEP1,45820736,127
2026-08-22T14:42:41.462Z,CoinbasePub,45820736,HTTP 503
2026-08-22T14:43:41.540Z,QuickNodeEP1,45820766,127
2026-08-22T14:43:41.540Z,CoinbasePub,45820766,HTTP 503
2026-08-22T14:44:42.077Z,QuickNodeEP1,45820796,127
2026-08-22T14:44:42.077Z,CoinbasePub,45820796,127
2026-08-22T14:45:42.133Z,QuickNodeEP1,45820826,127
2026-08-22T14:45:42.133Z,CoinbasePub,45820826,127
2026-08-22T14:46:41.973Z,QuickNodeEP1,45820856,HTTP 503
2026-08-22T14:46:41.973Z,CoinbasePub,45820856,HTTP 503
2026-08-22T14:47:42.088Z,QuickNodeEP1,45820886,HTTP 503
2026-08-22T14:47:42.088Z,CoinbasePub,45820883,HTTP 503
2026-08-22T14:48:41.842Z,QuickNodeEP1,45820905,127
2026-08-22T14:48:41.842Z,CoinbasePub,45820907,HTTP 503
2026-08-22T14:49:41.473Z,QuickNodeEP1,45820946,127
2026-08-22T14:49:41.473Z,CoinbasePub,45820946,HTTP 503
2026-08-22T14:50:41.506Z,QuickNodeEP1,45820976,127
2026-08-22T14:50:41.506Z,CoinbasePub,45820976,HTTP 503
2026-08-22T14:51:41.777Z,QuickNodeEP1,45821006,HTTP 503
2026-08-22T14:51:41.777Z,CoinbasePub,45821006,HTTP 503
2026-08-22T14:52:41.988Z,QuickNodeEP1,45821036,HTTP 503
2026-08-22T14:52:41.988Z,CoinbasePub,45821036,HTTP 503
2026-08-22T14:53:42.057Z,QuickNodeEP1,45821066,127
2026-08-22T14:53:42.057Z,CoinbasePub,45821066,HTTP 503
2026-08-22T14:54:41.954Z,QuickNodeEP1,45821096,127
2026-08-22T14:54:41.954Z,CoinbasePub,45821096,HTTP 503
2026-08-22T14:55:42.146Z,QuickNodeEP1,45821124,HTTP 503
2026-08-22T14:55:42.146Z,CoinbasePub,45821126,HTTP 503
2026-08-22T14:56:42.123Z,QuickNodeEP1,45821147,HTTP 503
2026-08-22T14:56:42.123Z,CoinbasePub,45821156,HTTP 503
2026-08-22T14:57:42.199Z,QuickNodeEP1,45821173,HTTP 503
2026-08-22T14:57:42.199Z,CoinbasePub,45821183,HTTP 503
2026-08-22T14:58:42.074Z,QuickNodeEP1,45821197,HTTP 503
2026-08-22T14:58:42.074Z,CoinbasePub,45821216,HTTP 503
2026-08-22T14:59:41.642Z,QuickNodeEP1,45821246,127
2026-08-22T14:59:41.642Z,CoinbasePub,45821246,HTTP 503
2026-08-22T15:00:42.220Z,QuickNodeEP1,45821275,HTTP 503
2026-08-22T15:00:42.220Z,CoinbasePub,45821276,HTTP 503
2026-08-22T15:01:42.163Z,QuickNodeEP1,45821306,HTTP 503
2026-08-22T15:01:42.163Z,CoinbasePub,45821306,HTTP 503
2026-08-22T15:02:42.164Z,QuickNodeEP1,45821336,HTTP 503
2026-08-22T15:02:42.164Z,CoinbasePub,45821336,HTTP 503
2026-08-22T15:03:41.668Z,QuickNodeEP1,45821366,127
2026-08-22T15:03:41.668Z,CoinbasePub,45821366,HTTP 503
2026-08-22T15:04:41.740Z,QuickNodeEP1,45821396,127
2026-08-22T15:04:41.740Z,CoinbasePub,45821396,HTTP 503
2026-08-22T15:05:41.740Z,QuickNodeEP1,45821426,127
2026-08-22T15:05:41.740Z,CoinbasePub,45821426,HTTP 503
2026-08-22T15:06:41.901Z,QuickNodeEP1,45821456,127
2026-08-22T15:06:41.901Z,CoinbasePub,45821456,HTTP 503
2026-08-22T15:07:41.820Z,QuickNodeEP1,45821486,127
2026-08-22T15:07:41.820Z,CoinbasePub,45821486,HTTP 503
2026-08-22T15:08:41.668Z,QuickNodeEP1,45821516,127
2026-08-22T15:08:41.668Z,CoinbasePub,45821516,HTTP 503
2026-08-22T15:09:42.242Z,QuickNodeEP1,45821546,HTTP 503
2026-08-22T15:09:42.242Z,CoinbasePub,45821547,HTTP 503
2026-08-22T15:10:42.211Z,QuickNodeEP1,45821576,HTTP 503
2026-08-22T15:10:42.211Z,CoinbasePub,45821577,HTTP 503
2026-08-22T15:11:42.392Z,QuickNodeEP1,45821606,HTTP 503
2026-08-22T15:11:42.392Z,CoinbasePub,45821607,HTTP 503
2026-08-22T15:12:42.211Z,QuickNodeEP1,45821636,HTTP 503
2026-08-22T15:12:42.211Z,CoinbasePub,45821637,HTTP 503
2026-08-22T15:13:41.821Z,QuickNodeEP1,45821666,127
2026-08-22T15:13:41.821Z,CoinbasePub,45821666,HTTP 503
2026-08-22T15:14:42.250Z,QuickNodeEP1,45821696,127
2026-08-22T15:14:42.250Z,CoinbasePub,45821697,HTTP 503
2026-08-22T15:15:41.955Z,QuickNodeEP1,45821726,127
2026-08-22T15:15:41.955Z,CoinbasePub,45821726,127
2026-08-22T15:16:41.904Z,QuickNodeEP1,45821756,127
2026-08-22T15:16:41.904Z,CoinbasePub,45821756,127
2026-08-22T15:17:41.832Z,QuickNodeEP1,45821786,127
2026-08-22T15:17:41.832Z,CoinbasePub,45821786,127
2026-08-22T15:18:41.852Z,QuickNodeEP1,45821816,127
2026-08-22T15:18:41.852Z,CoinbasePub,45821816,127
2026-08-22T15:19:41.812Z,QuickNodeEP1,45821846,127
2026-08-22T15:19:41.812Z,CoinbasePub,45821846,127
2026-08-22T15:20:41.781Z,QuickNodeEP1,45821876,127
2026-08-22T15:20:41.781Z,CoinbasePub,45821876,HTTP 503
2026-08-22T15:21:41.827Z,QuickNodeEP1,45821906,127
2026-08-22T15:21:41.827Z,CoinbasePub,45821906,127
2026-08-22T15:22:41.810Z,QuickNodeEP1,45821936,127
2026-08-22T15:22:41.810Z,CoinbasePub,45821936,127
2026-08-22T15:23:42.114Z,QuickNodeEP1,45821966,127
2026-08-22T15:23:42.114Z,CoinbasePub,45821966,127
2026-08-22T15:24:41.958Z,QuickNodeEP1,45821996,127
2026-08-22T15:24:41.958Z,CoinbasePub,45821996,127
2026-08-22T15:25:41.866Z,QuickNodeEP1,45822026,127
2026-08-22T15:25:41.866Z,CoinbasePub,45822026,127
2026-08-22T15:26:41.814Z,QuickNodeEP1,45822056,127
2026-08-22T15:26:41.814Z,CoinbasePub,45822056,127
2026-08-22T15:27:41.857Z,QuickNodeEP1,45822086,127
2026-08-22T15:27:41.857Z,CoinbasePub,45822086,127
2026-08-22T15:28:41.951Z,QuickNodeEP1,45822116,127
2026-08-22T15:28:41.951Z,CoinbasePub,45822116,127
2026-08-22T15:29:42.524Z,QuickNodeEP1,45822146,127
2026-08-22T15:29:42.524Z,CoinbasePub,45822147,127
2026-08-22T15:30:42.339Z,QuickNodeEP1,45822176,127
2026-08-22T15:30:42.339Z,CoinbasePub,45822177,127
2026-08-22T15:31:41.891Z,QuickNodeEP1,45822206,127
2026-08-22T15:31:41.891Z,CoinbasePub,45822206,127
2026-08-22T15:32:41.852Z,QuickNodeEP1,45822236,127
2026-08-22T15:32:41.852Z,CoinbasePub,45822236,127
2026-08-22T15:33:41.869Z,QuickNodeEP1,45822266,127
2026-08-22T15:33:41.869Z,CoinbasePub,45822266,127
2026-08-22T15:34:41.922Z,QuickNodeEP1,45822296,127
2026-08-22T15:34:41.922Z,CoinbasePub,45822296,127
2026-08-22T15:35:42.069Z,QuickNodeEP1,45822326,127
2026-08-22T15:35:42.069Z,CoinbasePub,45822326,127
2026-08-22T15:36:42.415Z,QuickNodeEP1,45822356,127
2026-08-22T15:36:42.415Z,CoinbasePub,45822357,127
2026-08-22T15:37:41.956Z,QuickNodeEP1,45822384,127
2026-08-22T15:37:41.956Z,CoinbasePub,45822384,127
2026-08-22T15:38:41.923Z,QuickNodeEP1,45822405,127
2026-08-22T15:38:41.923Z,CoinbasePub,45822405,127
2026-08-22T15:39:41.981Z,QuickNodeEP1,45822446,127
2026-08-22T15:39:41.981Z,CoinbasePub,45822446,127
2026-08-22T15:40:41.963Z,QuickNodeEP1,45822471,127
2026-08-22T15:40:41.963Z,CoinbasePub,45822471,127
2026-08-22T15:41:42.041Z,QuickNodeEP1,45822500,127
2026-08-22T15:41:42.041Z,CoinbasePub,45822501,127
2026-08-22T15:42:41.951Z,QuickNodeEP1,45822536,127
2026-08-22T15:42:41.951Z,CoinbasePub,45822536,HTTP 503
2026-08-22T15:43:41.999Z,QuickNodeEP1,45822566,127
2026-08-22T15:43:41.999Z,CoinbasePub,45822566,127
2026-08-22T15:44:42.064Z,QuickNodeEP1,45822596,127
2026-08-22T15:44:42.064Z,CoinbasePub,45822596,127
2026-08-22T15:45:42.092Z,QuickNodeEP1,45822626,127
2026-08-22T15:45:42.092Z,CoinbasePub,45822626,127
2026-08-22T15:46:42.036Z,QuickNodeEP1,45822656,127
2026-08-22T15:46:42.036Z,CoinbasePub,45822656,HTTP 503
2026-08-22T15:47:42.084Z,QuickNodeEP1,45822686,127
2026-08-22T15:47:42.084Z,CoinbasePub,45822686,HTTP 503
2026-08-22T15:48:42.005Z,QuickNodeEP1,45822716,127
2026-08-22T15:48:42.005Z,CoinbasePub,45822716,HTTP 503
2026-08-22T15:49:42.071Z,QuickNodeEP1,45822746,127
2026-08-22T15:49:42.071Z,CoinbasePub,45822746,HTTP 503
2026-08-22T15:50:42.196Z,QuickNodeEP1,45822773,127
2026-08-22T15:50:42.196Z,CoinbasePub,45822773,HTTP 503
2026-08-22T15:51:42.064Z,QuickNodeEP1,45822806,127
2026-08-22T15:51:42.064Z,CoinbasePub,45822806,HTTP 503
2026-08-22T15:52:42.165Z,QuickNodeEP1,45822836,127
2026-08-22T15:52:42.165Z,CoinbasePub,45822836,HTTP 503
2026-08-22T15:53:43.756Z,QuickNodeEP1,45822866,HTTP 503
2026-08-22T15:53:43.756Z,CoinbasePub,45822867,HTTP 503
2026-08-22T15:54:42.647Z,QuickNodeEP1,45822896,HTTP 503
2026-08-22T15:54:42.647Z,CoinbasePub,45822897,HTTP 503
2026-08-22T15:55:42.907Z,QuickNodeEP1,45822926,127
2026-08-22T15:55:42.907Z,CoinbasePub,45822927,HTTP 503
2026-08-22T15:56:42.126Z,QuickNodeEP1,45822956,127
2026-08-22T15:56:42.126Z,CoinbasePub,45822956,HTTP 503
2026-08-22T15:57:42.139Z,QuickNodeEP1,45822986,127
2026-08-22T15:57:42.139Z,CoinbasePub,45822986,HTTP 503
2026-08-22T15:58:42.187Z,QuickNodeEP1,45823016,127
2026-08-22T15:58:42.187Z,CoinbasePub,45823016,HTTP 503
2026-08-22T15:59:42.131Z,QuickNodeEP1,45823046,127
2026-08-22T15:59:42.131Z,CoinbasePub,45823046,HTTP 503
2026-08-22T16:00:42.125Z,QuickNodeEP1,45823076,127
2026-08-22T16:00:42.125Z,CoinbasePub,45823076,HTTP 503
2026-08-22T16:01:42.379Z,QuickNodeEP1,45823106,127
2026-08-22T16:01:42.379Z,CoinbasePub,45823106,HTTP 503
2026-08-22T16:02:42.150Z,QuickNodeEP1,45823136,127
2026-08-22T16:02:42.150Z,CoinbasePub,45823136,HTTP 503
2026-08-22T16:03:42.325Z,QuickNodeEP1,45823166,127
2026-08-22T16:03:42.325Z,CoinbasePub,45823167,HTTP 503
2026-08-22T16:04:42.237Z,QuickNodeEP1,45823196,127
2026-08-22T16:04:42.237Z,CoinbasePub,45823196,HTTP 503
2026-08-22T16:05:42.302Z,QuickNodeEP1,45823226,127
2026-08-22T16:05:42.302Z,CoinbasePub,45823227,HTTP 503
2026-08-22T16:06:42.275Z,QuickNodeEP1,45823256,127
2026-08-22T16:06:42.275Z,CoinbasePub,45823256,HTTP 503
2026-08-22T16:07:42.787Z,QuickNodeEP1,45823286,HTTP 503
2026-08-22T16:07:42.787Z,CoinbasePub,45823287,HTTP 503
2026-08-22T16:08:42.637Z,QuickNodeEP1,45823316,127
2026-08-22T16:08:42.637Z,CoinbasePub,45823317,HTTP 503
2026-08-22T16:09:42.344Z,QuickNodeEP1,45823346,127
2026-08-22T16:09:42.344Z,CoinbasePub,45823346,HTTP 503
2026-08-22T16:10:42.275Z,QuickNodeEP1,45823376,127
2026-08-22T16:10:42.275Z,CoinbasePub,45823376,HTTP 503
2026-08-22T16:11:42.280Z,QuickNodeEP1,45823406,127
2026-08-22T16:11:42.280Z,CoinbasePub,45823406,HTTP 503
2026-08-22T16:12:42.826Z,QuickNodeEP1,45823436,HTTP 503
2026-08-22T16:12:42.826Z,CoinbasePub,45823437,HTTP 503
2026-08-22T16:13:42.967Z,QuickNodeEP1,45823467,HTTP 503
2026-08-22T16:13:42.967Z,CoinbasePub,45823467,HTTP 503
2026-08-22T16:14:42.803Z,QuickNodeEP1,45823496,HTTP 503
2026-08-22T16:14:42.803Z,CoinbasePub,45823497,HTTP 503
2026-08-22T16:15:42.893Z,QuickNodeEP1,45823526,HTTP 503
2026-08-22T16:15:42.893Z,CoinbasePub,45823527,HTTP 503
2026-08-22T16:16:42.813Z,QuickNodeEP1,45823556,HTTP 503
2026-08-22T16:16:42.813Z,CoinbasePub,45823557,HTTP 503
2026-08-22T16:17:42.908Z,QuickNodeEP1,45823586,127
2026-08-22T16:17:42.908Z,CoinbasePub,45823587,127
2026-08-22T16:18:42.363Z,QuickNodeEP1,45823616,127
2026-08-22T16:18:42.363Z,CoinbasePub,45823616,127
2026-08-22T16:19:42.599Z,QuickNodeEP1,45823646,127
2026-08-22T16:19:42.599Z,CoinbasePub,45823647,127
2026-08-22T16:20:42.270Z,QuickNodeEP1,45823676,127
2026-08-22T16:20:42.270Z,CoinbasePub,45823677,127
2026-08-22T16:21:42.482Z,QuickNodeEP1,45823706,127
2026-08-22T16:21:42.482Z,CoinbasePub,45823707,127
2026-08-22T16:22:42.294Z,QuickNodeEP1,45823736,127
2026-08-22T16:22:42.294Z,CoinbasePub,45823737,127
2026-08-22T16:23:42.999Z,QuickNodeEP1,45823767,127
2026-08-22T16:23:42.999Z,CoinbasePub,45823767,127
2026-08-22T16:24:42.631Z,QuickNodeEP1,45823796,127
2026-08-22T16:24:42.631Z,CoinbasePub,45823797,127
2026-08-22T16:25:42.322Z,QuickNodeEP1,45823826,127
2026-08-22T16:25:42.322Z,CoinbasePub,45823827,127
2026-08-22T16:26:42.556Z,QuickNodeEP1,45823856,127
2026-08-22T16:26:42.556Z,CoinbasePub,45823857,127
2026-08-22T16:27:42.560Z,QuickNodeEP1,45823886,127
2026-08-22T16:27:42.560Z,CoinbasePub,45823887,127
2026-08-22T16:28:43.250Z,QuickNodeEP1,45823917,127
2026-08-22T16:28:43.250Z,CoinbasePub,45823917,127
2026-08-22T16:29:42.799Z,QuickNodeEP1,45823946,127
2026-08-22T16:29:42.799Z,CoinbasePub,45823947,127
2026-08-22T16:30:42.365Z,QuickNodeEP1,45823976,127
2026-08-22T16:30:42.365Z,CoinbasePub,45823977,127
2026-08-22T16:31:42.461Z,QuickNodeEP1,45824006,127
2026-08-22T16:31:42.461Z,CoinbasePub,45824007,127
2026-08-22T16:32:42.478Z,QuickNodeEP1,45824036,127
2026-08-22T16:32:42.478Z,CoinbasePub,45824037,127
2026-08-22T16:33:42.489Z,QuickNodeEP1,45824066,127
2026-08-22T16:33:42.489Z,CoinbasePub,45824067,127
2026-08-22T16:34:42.566Z,QuickNodeEP1,45824096,127
2026-08-22T16:34:42.566Z,CoinbasePub,45824097,127
2026-08-22T16:35:42.539Z,QuickNodeEP1,45824126,127
2026-08-22T16:35:42.539Z,CoinbasePub,45824127,127
2026-08-22T16:36:42.607Z,QuickNodeEP1,45824156,127
2026-08-22T16:36:42.607Z,CoinbasePub,45824157,127
2026-08-22T16:37:43.023Z,QuickNodeEP1,45824186,127
2026-08-22T16:37:43.023Z,CoinbasePub,45824187,127
2026-08-22T16:38:43.265Z,QuickNodeEP1,45824216,HTTP 503
2026-08-22T16:38:43.265Z,CoinbasePub,45824217,HTTP 503
2026-08-22T16:39:43.117Z,QuickNodeEP1,45824247,HTTP 503
2026-08-22T16:39:43.117Z,CoinbasePub,45824247,HTTP 503
2026-08-22T16:40:43.088Z,QuickNodeEP1,45824276,HTTP 503
2026-08-22T16:40:43.088Z,CoinbasePub,45824276,HTTP 503
2026-08-22T16:41:43.064Z,QuickNodeEP1,45824307,HTTP 503
2026-08-22T16:41:43.064Z,CoinbasePub,45824307,HTTP 503
2026-08-22T16:42:42.727Z,QuickNodeEP1,45824337,127
2026-08-22T16:42:42.727Z,CoinbasePub,45824337,HTTP 503
2026-08-22T16:43:42.765Z,QuickNodeEP1,45824367,127
2026-08-22T16:43:42.765Z,CoinbasePub,45824367,HTTP 503
2026-08-22T16:44:44.451Z,QuickNodeEP1,45824397,127
2026-08-22T16:44:44.451Z,CoinbasePub,45824398,HTTP 503
2026-08-22T16:45:42.680Z,QuickNodeEP1,45824426,127
2026-08-22T16:45:42.680Z,CoinbasePub,45824427,HTTP 503
2026-08-22T16:46:43.189Z,QuickNodeEP1,45824457,HTTP 503
2026-08-22T16:46:43.189Z,CoinbasePub,45824457,HTTP 503
2026-08-22T16:47:43.115Z,QuickNodeEP1,45824486,HTTP 503
2026-08-22T16:47:43.115Z,CoinbasePub,45824487,HTTP 503
2026-08-22T16:48:43.231Z,QuickNodeEP1,45824517,HTTP 503
2026-08-22T16:48:43.231Z,CoinbasePub,45824517,HTTP 503
2026-08-22T16:49:42.838Z,QuickNodeEP1,45824547,127
2026-08-22T16:49:42.838Z,CoinbasePub,45824547,HTTP 503
2026-08-22T16:50:42.666Z,QuickNodeEP1,45824577,127
2026-08-22T16:50:42.666Z,CoinbasePub,45824577,HTTP 503
2026-08-22T16:51:42.631Z,QuickNodeEP1,45824607,127
2026-08-22T16:51:42.631Z,CoinbasePub,45824607,HTTP 503
2026-08-22T16:52:42.745Z,QuickNodeEP1,45824636,127
2026-08-22T16:52:42.745Z,CoinbasePub,45824637,HTTP 503
2026-08-22T16:53:42.734Z,QuickNodeEP1,45824667,127
2026-08-22T16:53:42.734Z,CoinbasePub,45824667,HTTP 503
2026-08-22T16:54:43.344Z,QuickNodeEP1,45824697,HTTP 503
2026-08-22T16:54:43.344Z,CoinbasePub,45824697,HTTP 503
2026-08-22T16:55:42.969Z,QuickNodeEP1,45824727,127
2026-08-22T16:55:42.969Z,CoinbasePub,45824727,HTTP 503
2026-08-22T16:56:42.761Z,QuickNodeEP1,45824756,127
2026-08-22T16:56:42.761Z,CoinbasePub,45824757,HTTP 503
2026-08-22T16:57:43.756Z,QuickNodeEP1,45824787,HTTP 503
2026-08-22T16:57:43.756Z,CoinbasePub,45824787,HTTP 503
2026-08-22T16:58:43.336Z,QuickNodeEP1,45824817,127
2026-08-22T16:58:43.336Z,CoinbasePub,45824817,127
2026-08-22T16:59:43.371Z,QuickNodeEP1,45824847,127
2026-08-22T16:59:43.371Z,CoinbasePub,45824847,127
2026-08-22T17:00:43.259Z,QuickNodeEP1,45824877,127
2026-08-22T17:00:43.259Z,CoinbasePub,45824877,HTTP 503
2026-08-22T17:01:42.960Z,QuickNodeEP1,45824907,127
2026-08-22T17:01:42.960Z,CoinbasePub,45824907,127
2026-08-22T17:02:43.399Z,QuickNodeEP1,45824937,127
2026-08-22T17:02:43.399Z,CoinbasePub,45824937,127
2026-08-22T17:03:42.813Z,QuickNodeEP1,45824967,127
2026-08-22T17:03:42.813Z,CoinbasePub,45824967,127
2026-08-22T17:04:42.930Z,QuickNodeEP1,45824997,127
2026-08-22T17:04:42.930Z,CoinbasePub,45824997,127
2026-08-22T17:05:43.349Z,QuickNodeEP1,45825027,127
2026-08-22T17:05:43.349Z,CoinbasePub,45825027,127
2026-08-22T17:06:43.424Z,QuickNodeEP1,45825057,127
2026-08-22T17:06:43.424Z,CoinbasePub,45825057,127
2026-08-22T17:07:42.782Z,QuickNodeEP1,45825087,127
2026-08-22T17:07:42.782Z,CoinbasePub,45825087,127
2026-08-22T17:08:43.233Z,QuickNodeEP1,45825117,127
2026-08-22T17:08:43.233Z,CoinbasePub,45825117,127
2026-08-22T17:09:43.397Z,QuickNodeEP1,45825147,127
2026-08-22T17:09:43.397Z,CoinbasePub,45825147,127
2026-08-22T17:10:43.404Z,QuickNodeEP1,45825177,127
2026-08-22T17:10:43.404Z,CoinbasePub,45825177,127
2026-08-22T17:11:42.903Z,QuickNodeEP1,45825207,127
2026-08-22T17:11:42.903Z,CoinbasePub,45825207,127
2026-08-22T17:12:42.892Z,QuickNodeEP1,45825237,127
2026-08-22T17:12:42.892Z,CoinbasePub,45825237,127
2026-08-22T17:13:43.543Z,QuickNodeEP1,45825267,127
2026-08-22T17:13:43.543Z,CoinbasePub,45825267,127
2026-08-22T17:14:43.362Z,QuickNodeEP1,45825297,127
2026-08-22T17:14:43.362Z,CoinbasePub,45825297,127
2026-08-22T17:15:43.865Z,QuickNodeEP1,45825327,127
2026-08-22T17:15:43.865Z,CoinbasePub,45825327,127
2026-08-22T17:16:43.360Z,QuickNodeEP1,45825357,127
2026-08-22T17:16:43.360Z,CoinbasePub,45825357,127
2026-08-22T17:17:43.435Z,QuickNodeEP1,45825386,127
2026-08-22T17:17:43.435Z,CoinbasePub,45825387,127
2026-08-22T17:18:46.452Z,QuickNodeEP1,45825416,127
2026-08-22T17:18:46.452Z,CoinbasePub,45825418,127
2026-08-22T17:19:42.985Z,QuickNodeEP1,45825447,127
2026-08-22T17:19:42.985Z,CoinbasePub,45825447,HTTP 503
2026-08-22T17:20:43.157Z,QuickNodeEP1,45825477,127
2026-08-22T17:20:43.157Z,CoinbasePub,45825477,127
2026-08-22T17:21:44.609Z,QuickNodeEP1,45825507,127
2026-08-22T17:21:44.609Z,CoinbasePub,45825508,127
2026-08-22T17:22:43.624Z,QuickNodeEP1,45825537,127
2026-08-22T17:22:43.624Z,CoinbasePub,45825537,127
2026-08-22T17:23:43.034Z,QuickNodeEP1,45825567,127
2026-08-22T17:23:43.034Z,CoinbasePub,45825567,127
2026-08-22T17:24:43.011Z,QuickNodeEP1,45825597,127
2026-08-22T17:24:43.011Z,CoinbasePub,45825597,127
2026-08-22T17:25:43.558Z,QuickNodeEP1,45825627,127
2026-08-22T17:25:43.558Z,CoinbasePub,45825627,127
2026-08-22T17:26:43.566Z,QuickNodeEP1,45825657,127
2026-08-22T17:26:43.566Z,CoinbasePub,45825657,127
2026-08-22T17:27:43.119Z,QuickNodeEP1,45825687,127
2026-08-22T17:27:43.119Z,CoinbasePub,45825687,127
2026-08-22T17:28:44.636Z,QuickNodeEP1,45825715,127
2026-08-22T17:28:44.636Z,CoinbasePub,45825715,127
2026-08-22T17:29:43.381Z,QuickNodeEP1,45825747,127
2026-08-22T17:29:43.381Z,CoinbasePub,45825747,HTTP 503
2026-08-22T17:30:43.044Z,QuickNodeEP1,45825776,127
2026-08-22T17:30:43.044Z,CoinbasePub,45825777,HTTP 503
2026-08-22T17:31:43.023Z,QuickNodeEP1,45825806,127
2026-08-22T17:31:43.023Z,CoinbasePub,45825807,127
2026-08-22T17:32:43.071Z,QuickNodeEP1,45825837,127
2026-08-22T17:32:43.071Z,CoinbasePub,45825837,127
2026-08-22T17:33:43.676Z,QuickNodeEP1,45825867,127
2026-08-22T17:33:43.676Z,CoinbasePub,45825867,127
2026-08-22T17:34:43.751Z,QuickNodeEP1,45825897,127
2026-08-22T17:34:43.751Z,CoinbasePub,45825897,127
2026-08-22T17:35:43.855Z,QuickNodeEP1,45825927,127
2026-08-22T17:35:43.855Z,CoinbasePub,45825927,127
2026-08-22T17:36:43.772Z,QuickNodeEP1,45825957,127
2026-08-22T17:36:43.772Z,CoinbasePub,45825957,127
2026-08-22T17:37:43.410Z,QuickNodeEP1,45825987,127
2026-08-22T17:37:43.410Z,CoinbasePub,45825987,127
2026-08-22T17:38:43.089Z,QuickNodeEP1,45826017,127
2026-08-22T17:38:43.089Z,CoinbasePub,45826017,127
2026-08-22T17:39:43.376Z,QuickNodeEP1,45826047,127
2026-08-22T17:39:43.376Z,CoinbasePub,45826047,127
2026-08-22T17:40:43.073Z,QuickNodeEP1,45826077,127
2026-08-22T17:40:43.073Z,CoinbasePub,45826077,127
2026-08-22T17:41:43.229Z,QuickNodeEP1,45826107,127
2026-08-22T17:41:43.229Z,CoinbasePub,45826107,127
2026-08-22T17:42:43.193Z,QuickNodeEP1,45826137,127
2026-08-22T17:42:43.193Z,CoinbasePub,45826137,127
2026-08-22T17:43:43.762Z,QuickNodeEP1,45826167,127
2026-08-22T17:43:43.762Z,CoinbasePub,45826167,127
2026-08-22T17:44:43.783Z,QuickNodeEP1,45826197,127
2026-08-22T17:44:43.783Z,CoinbasePub,45826197,127
2026-08-22T17:45:43.179Z,QuickNodeEP1,45826227,127
2026-08-22T17:45:43.179Z,CoinbasePub,45826227,127
